address;LP wei;LP ether;CLOE;SOY
0x6b49bd38793759f08ac371de29b84a5535089ebb;1092398061765742063292;1092.398061765742;3280.28204648087;400.876245326544
0x91084b534ecf16391fb9eb76ab59943d60b24b8d;61371139390;6.137113939e-8;1.8428689482265177e-7;2.2521306830504944e-8
0xfe5c5e85a0bc68b7c3db0be25fac35fc69e9fda9;15676152638340319631;15.67615263834032;47.07276940268743;5.752662358871221
0xd70d71a48f38995fd8669631f2a3a76796cb2877;193835475848655487570;193.83547584865548;582.054338662651;71.13161446267391
0x24a9c30445cf3c4405426d2e43607aac95fb062e;296709327626442604000;296.7093276264426;890.9666855900612;108.88313095319135
0x1d64fbcbfc4f14ea9f8222d50c654eccde465a24;4523177130412036943;4.523177130412037;13.58231697148986;1.659865875316159
0x1ce1116f45e33448dcd170522c5dbd47c3a8f0ed;7130378487474975587;7.130378487474975;21.41129077002459;2.616628000232662
0xebc25bbead98a626a0076261b4ad6c69f361aab6;343882209353615913;0.3438822093536159;1.032618673474671;0.12619411709450293
0x036528d1372fa01c208a5b0aeca5803ff2b0bc15;1544516946750088824087;1544.516946750089;4637.916697435733;566.7898691211412
0x5e89d968d5a62c6cac04d2d8837f1d5e5f79b413;885420000542612554848;885.4200005426126;2658.7628017943616;324.92170919895364
0x41a4040abb4e1c72d702ee967e555d22700f8b87;28102426;2.8102426e-11;8.438671460232367e-11;1.0312719706987985e-11
0x6b93123c0118a562c49a9a32a240c809a06ba9a2;6260371241023434220145;6260.371241023434;18798.809797447357;2297.362294286024
0x96409cba8820e29abea15da97839a0824e2284dd;717102293935364;0.000717102293935364;0.0021533339014573037;0.00026315432548754044
0x5c3062f7c9927d6e3d24d2812562cbbb91f4fc8f;78289784182417550854644;78289.78418241756;235090.65281691993;28729.92531654932
0x73d647058bf961e736573f1033bf415080928d66;297317774481122378278;297.3177744811224;892.7937460394525;109.10641209870211
0xec5331d465ed036eedf936f9aa0cebb8354b9907;418011049092317798510;418.0110490923178;1255.2147312965553;153.3971047095033
0xa9331c43a81f305a3009402b4d92de5573610cb7;62984323511436236;0.06298432351143624;0.18913100714436518;0.023113295425373426
0xc5db9982de66a743a496edf835560e535eedb7a3;50000;5e-14;1.501413340654712e-13;1.8348450961116286e-14
0xa13efad58ac9f32bc71b00a4bb14fd97e5d19677;130746996894249641813;130.74699689424963;392.61057077513317;47.98009721654726
0x60454abe4954f99b586ecb91d185b2d5625cdf16;52843050710000000;0.05284305071;0.15867852259377488;0.019391762491764324
0xdee625ff95fec111c9c21d9939e646c2ebf12413;2025040995364705588448;2025.0409953647056;6080.847131626531;743.1273079539883
0x1525383d5bc737c65fe06350052328a2a92d0326;807797;8.07797e-13;2.4256743846817086e-12;2.9643647282073707e-13
0x875e95cdf53b99dbc53dfd8ba73c565225381cd8;245773750947889621498;245.77375094788962;738.0159769118202;90.1913523359392
0x20c768a0c430eae63434e3750559a468c582d2a3;527221;5.27221e-13;1.5831532857466359e-12;1.934737732834138e-13
0x54542a2a38638fa2dc53d921fb46c70e7821a554;2028596;2.028596e-12;6.091522194397573e-12;7.444318845183331e-13
0x316ef11df31ae9181f942a8c5216bc49ad4eada6;1296063521751176;0.001296063521751176;0.003891854123786288;0.0004756151594268625
0x31f70b68004706fd458696d35548b6284f49470e;19981380466362536905027;19981.380466362538;60000.62239378836;7332.5475924491975
0x615ff929f833d0ded0287fb4ef19dc83ef5bfad5;7023152465586629817;7.02315246558663;21.089309610567597;2.5772793721451843
0xb48c175f1ef0ef1999d082a2acf7e65db83de833;37798409821925074;0.037798409821925075;0.1135020735243448;0.013870845380515369
0xfe2ed9ae0dac76f6a15ecc9ee4b4857c3d878be8;37128976458848718084298;37128.976458848716;111491.88116034042;13625.184075832534
0xde56df57a2b3c56e1ec0b80fe1a20b5a0fa1a6e7;30008643664119249725873;30008.64366411925;90110.75586452427;11012.242533614099
0xaf0ad4d136d23a3c8d1d78ea90e43ab17a727e1f;1337546531451422855;1.3375465314514228;4.016420412135207;0.4908381388109523
0x71500f06ee04ae1e6acecf3edd195352e0043c9c;329552554355427521446;329.5525543554275;989.5892031121518;120.93557765402342
0xb19e6d95a7b6aa42bb9e169f4c13b5038551b8e1;799595481925080188339;799.5954819250802;2401.046647379098;293.42676977664956
0x4d26937dbfad1356fe624fc5e2cc3e167a3596da;134115977954367306676848;134115.97795436732;402727.0369912807;49216.40889195723
0xe9436b3f5f0e5284f41ff3c709d4cb62009322dc;7874141622811132574297;7874.141622811133;23644.682557386353;2889.566028540694
0x85a25e412e75bd71b656cc8b62069a1cfc78cbb7;29468965796668995994;29.468965796668996;88.49019676483248;10.814197475899885
0x88855e76fee93612df5cf72825d377e94281dafe;2516033955772830269224;2516.0339557728303;7555.213893475149;923.3065130800239
0xf87f31f4759a62962e16f75a98d4b48aa5806f69;49498178628;4.9498178628e-8;1.486344514603783e-7;1.8164298064408645e-8
0xbc18d2ffb43c23935a40330078120acf891cc119;7224566640742105272;7.224566640742105;21.694121469718386;2.6511921344594627
0x598d425f3d9595e784a370026d66e545691e5bde;1536452949069391328;1.5364529490693912;4.613701910042117;0.5638306318012445
0x9a794d1ad5fcde0680b7bce375248a97c0c3e74c;231184503100653;0.000231184503100653;0.000694206994215902;0.00008483755036224735
0xfa75b1792cf9449f2ec2cdc17255433b2a728450;32334;3.2334e-14;9.70933979134589e-14;1.186557626753468e-14
0x0459380293ea3d2cc84fcaf6639e94fe09792094;95385716457057708266;95.38571645705771;286.4267743930683;35.003602816065325
0x68a5bbb2ab83defc5b44307b115da5ea2b03ad89;3046;3.046e-15;9.146610071268505e-15;1.1177876325512042e-15
0xdd78feece454bed167e04da87910308e4137198f;517020455352850613;0.5170204553528506;1.5525228181162873;0.18973048941871581
0x985aadacb99cdae345440eb7afb3d63971d8e6d6;14478543721729960153;14.47854372172996;43.476557394115765;5.313176989330805
0x5315bb2e1108dc05f002e1a05eaab0439fca77b3;3132447647739417127196;3132.4476477394173;9406.197374436866;1149.5112410562153
0x2d8564ec812343b0b6920355d727a400b1b46635;3292142821363617744105;3292.1428213636177;9885.734302671955;1208.114422295627
0x5fae316bd4d214e3a46c499dc783edd8d3b6eb43;362765330881081106333;362.7653308810811;1089.321414623752;133.12363768129282
0x6264011f771aa030d46a42bbf5dd046dd03271f0;10668217908786551;0.01066821790878655;0.032034809378527276;0.003914905462837451
0x99a763095aae45e357fb2740f1163e25a97e3c8c;58844279484567870;0.05884427948456787;0.17669917247868916;0.021594027529296293
0x5f85634a63c1eb915c038022e779d85ba0f10c9a;158792493590016;0.000158792493590016;0.00047682633654375566;0.000058271925632595615
0x68bcf45a34e99e97b1df02519446806362877654;5474773213874243533;5.4747732138742435;16.439795080739724;2.0090721567600913
0x56f9d811ab6b72f43589ec5b493f20b80b121cb3;720900664070002027;0.720900664070002;2.164739748643084;0.2645482096504919
0x154a907e2b0b14c7a37f05d580160202a196974c;308206814326849773086;308.2068143268498;925.4916454220441;113.10235237116152
0x0661ae04f5298b1a701aabf3d1bdb5490bb49f62;53696860000;5.369686e-8;1.6124236391053676e-7;1.9705084049518532e-8
0x9d1546285064587ebb7c677edb816c993117eeea;1;1e-18;3.002826681309424e-18;3.6696901922232575e-19
0xdd4e0537fc720f53c37757bdc07a007e0d01d570;252410903134402527;0.2524109031344025;0.7579461945853924;0.09262698156425316
0xaaeac84b540aa074325706837500543a0992249a;4000000;4e-12;1.2011306725237695e-11;1.4678760768893029e-12
0x1c37db8ee00271d0abd6457a19b68770d360ec15;192046811248560855;0.19204681124856085;0.5766832888775733;0.07047522996865949
0x74b9e1446dc871d758fea109ffc973e9d5763f09;31665090000000;0.00003166509;0.00009508477711806422;0.000011620107020886675
0xf53b00616aa6313dab6e0bbe736e1f8a982f044a;9138440262951984163;9.138440262951985;27.441152247144526;3.3535244605173022
0x4fc6b14613502d493de16c3b825b36c7831e07d7;545263485152003240828;545.2634851520032;1637.3317415582;200.0948063639778
0x42ec3c040abdaff8487a582faca46bf172f83825;50672239326456440675;50.67223932645644;152.15995225118007;18.595141967428685
0xb1c658c52e9cd02d8bcd29071ff21f47cb6d910b;1669019442819880307390;1669.0194428198804;5011.776114523725;612.4784279946041
0x57ecc28d866ffdcf5d23ace5ac6b4477c3844d4e;92595398996078;0.000092595398996078;0.00027804793467191486;0.00003397964275409067
0xcd1275688146e1f46c02a7ea02727169bd4dee27;37637667849585137973;37.637667849585135;113.01939324099612;13.811858056577918
0x38ac075614ee507adde1febcf6ce9c30ca6effe9;33907585956172620163;33.90758595617262;101.81860380798784;12.44303356253337
0x782b4d9fad5b0f57d56d72c88b78cd308057fc21;33906445101384678935;33.906445101384676;101.81517801879112;12.442614904170766
0x31310905acfeea73d9c2714c8d03b60ae4ea55cd;41228203743044016585;41.22820374304402;123.80115022207363;15.129473491883083
0x0d5c9611c23018ed3520f83e7f2b2974e8174a28;41227782099804305574;41.22778209980431;123.79988410050343;15.129318761876943
0xd63640b714259e511edd99308d7b7e1348f5985a;41226938852107219201;41.22693885210722;123.79735197381966;15.12900931609658
0x6ea558ebcfdb1e6c693cc45de8a962c192c02f4d;43667222538386485164;43.66722253838648;131.12510093694314;16.024517827074725
0x16bf9c8eb5662860470f7950109d3b2e368e1ee1;40680386037255538370;40.68038603725554;122.15614859863827;14.928441365677259
0x33d2630c88d99c3a915b1c5b315133117664ad81;1515049177991121074364;1515.049177991121;4549.430095167649;555.9761109209925
0x51e4eb5153f7621e5afcf6a5a88a9f85c21e1e59;74814587829852419910689;74814.58782985242;224655.24048664814;27454.635919443488
0xd931093cacdc5e957c03fae12325bdcb0c34a6cd;444187248383709538;0.44418724838370954;1.3338173209440192;0.16300295889043348
0x4ed0348003b5e8dc3d6ede54960071663f5d0e12;618077417649488175320;618.0774176494882;1855.9793608327113;226.8152637583005
0x41b1b727922849314a045de78476f36ceb3d0fac;4593689921286366300096;4593.689921286366;13794.054661300888;1685.7418850259405
0xd47595278e0b08574fce96fad2e7e4d5473c5edf;7039690754655;0.000007039690754655;0.00002113897122624531;0.0000025833484118642195
0xe35b8b813841f8f03dbbd4fe7bbfdf93867d9d34;951109;9.51109e-13;2.856015482033525e-12;3.49027536903527e-13
0x61cb5f2dddfd1ef5eb576ae387950422caa9efca;9023490371810725970;9.023490371810725;27.09597764701194;3.311341411705481
0x7c4cad8f35f53aa8a6968538752b2888f88275b8;106;1.06e-16;3.182996282187989e-16;3.8898716037566523e-17
0xbe20c27e0a6382feac4f845491b99429d2c852cc;19300839511477111540;19.30083951147711;57.95707585673461;7.082810145694268
0xe5fc5c862886798b2a978b59edfd2bf9fc0c6a48;304301254;3.04301254e-10;9.13763924667116e-10;1.1166913272850381e-10
0x03aa2d9a297b9d05dd84ba3f6230a653fde1569d;9695799687046840298184;9695.79968704684;29114.80599689581;3558.0581017317113
0x7096c0cf7014dde7be4a984a9cb848e84f3c22dd;10035560;1.003556e-11;3.01350473298816e-11;3.682739610546803e-12
0x0e3854878a3b86ee579a4a9866e6cc2a288626a6;27073301438825137023;27.073301438825137;81.29643191163693;9.93506287611604
0xd4239fe3875ced66f19d67eeabed1f34ad7c77db;397414942827394591613906;397414.9428273946;1193368.1938731596;145838.97179366564
0x3d098b004d400f38dde34847179d3cf86ac31a5f;44472716014505181893;44.47271601450518;133.54385823865306;16.320108977995986
0x864bb63102e7a488e753a7871aced54ce1fc6dfb;2317715590064626108;2.3177155900646262;6.959698213532874;0.8505298169223098
0x364f1e0f4f5fb78eb34e1ad7e46ff893c31f97a9;46456888544588805631834;46456.88854458881;139501.9844523094;17048.238825328655
0xf179a56eca50eb067256b7098a66af806a72235d;5405369010499597276048;5405.369010499598;16231.386287051311;1983.6029643177906
0xc7d98c4c919e93ed44755718e27b53791e7f3521;45845617880;4.584561788e-8;1.3766644459118038e-7;1.682392142906512e-8
0x49b8166ae378bf182c8258eb329e92b9f506a053;10000000000000000000;10;30.028266813094238;3.669690192223257
0x3c26b64d1e9ad9e099e40562b80d06f163cd7954;5041628841325407664217;5041.628841325408;15139.13760199105;1850.1215911841753
0x006461fe065872c9f8f958859c27c8ca15f60607;3075968785525925245074;3075.9687855259253;9236.601140052193;1128.7852483829372
0x3d3dddb8336b25f821725d5d64e7b9876dc0e99a;527794591977017543419;527.7945919770175;1584.8756830394088;193.6842637686537
0xcf6a577befe1e87ca64b6c97577cb634c9f34ddc;275504902791097732478;275.5049027910977;827.2934729326673;101.10176396819132
